front_dte,long_dte,short_delta,front_vol_mult,n_days,start,end,sharpe,ann_return,ann_vol,maxdd_frac,win_rate,short_itm_rate,mean_short_prem,mean_long_decay,net_theta,worst_year_sharpe,stress_year_sharpe_mean
0,60,0.3,1.3,3878,2010-09-02,2026-05-26,-3.3410136023406536,-0.13000653358319872,0.03891230298856566,-2.000656100141446,0.37622485817431667,0.37055183084063953,26.579585517300192,0.329514938603331,26.25007057869686,-8.773350965656176,-4.986647179362414
0,60,0.3,1.5,3878,2010-09-02,2026-05-26,-2.4556972935786785,-0.09782624811213438,0.03983644416106863,-1.514209722703709,0.39814337287261475,0.3635894791129448,26.349436903995684,0.32554748200120387,26.02388942199448,-8.010590491296558,-4.090907287964511
1,7,0.1,0.85,2632,2010-09-02,2026-05-22,-3.4938395901374886,-0.4064736143511608,0.11634009056928839,-4.245391083223233,0.37955927051671734,0.11702127659574468,1.6576423043927178,0.6880371818642925,0.9696051225284252,-6.136966018763846,-3.2459556369816602
1,7,0.1,1.0,2632,2010-09-02,2026-05-22,-1.611957308794986,-0.20779619700085208,0.12890924335718887,-2.1706532478815213,0.4004559270516717,0.08472644376899696,1.7199568585018266,0.6399617532868308,1.0799951052149956,-4.145448468496122,-1.164962324139744
1,7,0.1,1.15,2632,2010-09-02,2026-05-22,-0.020499367078764357,-0.002902291968834102,0.14157958914939553,-0.48648509832220355,0.41717325227963525,0.06458966565349544,1.8108904244111477,0.5917066604228841,1.2191837639882634,-2.573229538709995,0.6635634355047354
1,7,0.1,1.3,2632,2010-09-02,2026-05-22,1.4171187418709288,0.21936014635149642,0.15479305993927484,-0.16905936190167692,0.43958966565349544,0.04939209726443769,1.9221640996279787,0.5438439804829519,1.3783201191450267,-1.107466336969104,2.2076964243909782
1,7,0.1,1.5,2632,2010-09-02,2026-05-22,3.233546688396663,0.5664220063547608,0.17517050500223896,-0.11540844245423187,0.47188449848024316,0.03533434650455927,2.093231956693638,0.4815336568250448,1.6116982998685931,0.8323259954060271,4.100664398819555
1,7,0.2,0.85,2632,2010-09-02,2026-05-22,-3.9215347377083036,-0.35829424734020154,0.09136582264462721,-3.7421843611087664,0.4122340425531915,0.19338905775075987,3.090157000855822,0.7799262849793467,2.310230715876475,-6.440806865237099,-4.360497958764926
1,7,0.2,1.0,2632,2010-09-02,2026-05-22,-1.1340381429222703,-0.11207528708235308,0.09882849865485963,-1.1796010864175188,0.45592705167173253,0.17097264437689969,3.347197653504638,0.7501462375807313,2.5970514159239064,-3.5248780438970675,-1.3863383395772122
1,7,0.2,1.15,2632,2010-09-02,2026-05-22,1.4450799877764264,0.15535317793778838,0.10750489886503337,-0.14006153463643523,0.49772036474164133,0.14361702127659576,3.634809336687191,0.7198275490474535,2.9149817876397375,-1.0487956867904793,1.3962485742170183
1,7,0.2,1.3,2632,2010-09-02,2026-05-22,3.7769440591469343,0.44021311554924547,0.11655272322160701,-0.0654574885284851,0.5334346504559271,0.11778115501519756,3.9454721156273234,0.6891010044838463,3.256371111143477,1.178252226654153,3.880749574331014
1,7,0.2,1.5,2632,2010-09-02,2026-05-22,6.605790173882264,0.8532208216461511,0.12916256786653396,-0.04369924199132147,0.584726443768997,0.09080547112462006,4.386766621316092,0.6477826070472281,3.7389840142688637,4.149568710594512,6.83960708941621
