strategy,date,horizon_days,longs,shorts,long_return,short_return,long_short_return
accumulation_breakout_3w,2026-01-27,5,"PFE,GLD,ASML,JNJ,GLW","ARM,CRDO,HOOD,BLK,OKLO",-0.009468174981608058,0.10436796042930133,0.047449892723846636
accumulation_breakout_3w,2026-01-28,5,"GLD,TXN,TER,KORU,JNJ","CRDO,APP,NKE,RIOT,SOFI",-0.014974391917499608,0.17141876291919378,0.07822218550084709
accumulation_breakout_3w,2026-01-29,5,"GLD,KORU,SLV,WFC,TXN","ARM,CRDO,NKE,NET,CRWV",-0.10957776826203529,0.11290234837017996,0.0016622900540723337
accumulation_breakout_3w,2026-01-30,5,"GLD,HYG,AAPL,KO,TER","NET,ARM,CRWV,FLY,ISRG",0.07861121830078115,-0.006341309004388141,0.0361349546481965
accumulation_breakout_3w,2026-02-02,5,"TXN,AAPL,HYG,GOOGL,XLF","CRWV,BKSY,SNOW,RKLB,OKLO",-0.0133652406519152,-0.041472239476118625,-0.027418740064016914
accumulation_breakout_3w,2026-02-03,5,"KO,HYG,PFE,TXN,WMT","ANET,APP,HIMS,CRWV,SNOW",0.008977919246532396,0.03235285476785288,0.020665387007192636
accumulation_breakout_3w,2026-02-04,5,"PFE,AAPL,XLE,TGT,BAC","CRWV,KLAC,HIMS,SOFI,ORCL",0.00983372735840533,-0.0063165733585965,0.0017585769999044149
accumulation_breakout_3w,2026-02-05,5,"HYG,GOOGL,KO,XLE,MRVL","CRWV,OKLO,AMD,SNOW,PLTR",0.006074438134046534,-0.09541054286811983,-0.044668052367036644
accumulation_breakout_3w,2026-02-06,5,"MRVL,ARM,HYG,DIA,XOM","OKLO,ASTS,META,PLTR,GLD",-0.004607244014840073,0.06312186198271479,0.029257308983937358
accumulation_breakout_3w,2026-02-09,5,"GLW,ALAB,XOM,MRVL,HYG","ASTS,UNH,GLD,SNDK,PLTR",-0.08453117954429601,0.04711367026427933,-0.01870875464000834
accumulation_breakout_3w,2026-02-10,5,"TLT,TSLA,XOM,CDNS,TSM","SNDK,META,UNH,ASTS,AMD",-0.001261242953423869,0.012730440889244488,0.00573459896791031
accumulation_breakout_3w,2026-02-11,5,"XOM,XLE,TLT,CVX,CDNS","ASTS,OKLO,LLY,MARA,COST",-0.004792429444707013,0.0033114605022521947,-0.0007404844712274093
accumulation_breakout_3w,2026-02-12,5,"MCD,TLT,XLE,KORU,ANET","OKLO,FLY,MARA,HUT,LLY",0.04974113853394755,-0.03411202291788331,0.00781455780803212
accumulation_breakout_3w,2026-02-13,5,"TLT,CRWD,COST,NBIS,UNH","FLY,OKLO,LLY,AAPL,ASTS",-0.04534466558366357,-0.014201170947175434,-0.0297729182654195
accumulation_breakout_3w,2026-02-17,5,"CRWD,TLT,NOK,QCOM,BLK","LLY,SNDK,PFE,SLV,OKLO",-0.021066049876365067,-0.0463999183051965,-0.03373298409078078
accumulation_breakout_3w,2026-02-18,5,"NOK,JNJ,NOV,QCOM,NBIS","HIMS,AAPL,OKLO,WFC,SLV",0.017705876830959567,-0.028373894634387685,-0.005334008901714059
accumulation_breakout_3w,2026-02-19,5,"JNJ,NOK,NBIS,NKE,NOV","AAPL,TXN,LLY,SLV,HIMS",-0.01604617262654744,-0.02809482974882609,-0.022070501187686765
accumulation_breakout_3w,2026-02-20,5,"NOK,JNJ,KORU,OXY,NOV","HIMS,CDNS,AVGO,FLY,OKLO",0.047331455686293336,0.028487842152842745,0.03790964891956804
accumulation_breakout_3w,2026-02-23,5,"FN,AAOI,SOXX,KO,NOV","WDC,XOM,CDNS,TSEM,ORCL",0.17558098169878186,-0.04280922810826249,0.06638587679525969
accumulation_breakout_3w,2026-02-24,5,"KO,NVDA,ASML,HYG,SMH","NET,WDC,MSTR,CDNS,HOOD",-0.05008407308519194,-0.03081941604357281,-0.04045174456438237
accumulation_breakout_3w,2026-02-25,5,"AMAT,KO,CRCL,ALAB,ISRG","NET,TSEM,WDC,PANW,ASTS",0.004098228947414073,-0.06575578404384064,-0.030828777548213282
accumulation_breakout_3w,2026-02-26,5,"IWM,HYG,CRCL,CRM,OKLO","WMT,HD,WDC,HUT,TXN",0.015190239241016345,0.051790997198081515,0.03349061821954893
accumulation_breakout_3w,2026-02-27,5,"NOK,QQQ,TLT,SPY,CRM","TSEM,AMD,HUT,WDC,LRCX",-0.003614322980528728,0.10797435896203275,0.05218001799075201
accumulation_breakout_3w,2026-03-02,5,"NOK,IWM,GLD,RKLB,CRCL","WDC,HUT,WMT,NVDA,SNDK",0.010283223307664246,0.034999202272277395,0.02264121278997082
accumulation_breakout_3w,2026-03-03,5,"IGV,NOK,QQQ,SPY,IWM","HUT,MARA,LRCX,SNDK,WDC",-0.006458233350354203,-0.03405713502308598,-0.020257684186720092
accumulation_breakout_3w,2026-03-04,5,"CRWD,APP,IWM,IGV,QQQ","LRCX,HUT,SNDK,LLY,TSEM",0.00040359908166511806,0.003594104832029088,0.001998851956847103
accumulation_breakout_3w,2026-03-05,5,"IGV,SBUX,AVGO,QQQ,SPY","HUT,MARA,HIMS,SNDK,WDC",-0.009363568747882956,-0.10952539214987364,-0.0594444804488783
accumulation_breakout_3w,2026-03-06,5,"SBUX,ISRG,PLTR,DIA,IGV","WDC,SNDK,MARA,NOV,TSEM",-0.027229775509248055,-0.12972009037390012,-0.07847493294157408
accumulation_breakout_3w,2026-03-09,5,"SBUX,DIA,BAC,XLF,ISRG","HUT,SNDK,ASTS,NOV,GLW",-0.01877434253839323,-0.04416520862550879,-0.03146977558195101
accumulation_breakout_3w,2026-03-10,5,"SBUX,PFE,BAC,QCOM,XLF","ASTS,RIOT,MARA,IREN,WDC",-0.016825271412415098,-0.09599615218115912,-0.05641071179678711
accumulation_breakout_3w,2026-03-11,5,"SBUX,PFE,BAC,ISRG,JNJ","ASTS,XOM,WDC,CRM,FN",-0.03497379464282833,-0.031617750449792,-0.033295772546310165
accumulation_breakout_3w,2026-03-12,5,"SBUX,KO,CVX,PFE,BAC","ASTS,COIN,OKLO,AMD,COHR",-0.005868120922875452,-0.045697697700527805,-0.02578290931170163
accumulation_breakout_3w,2026-03-13,5,"ISRG,CVX,MU,COST,JPM","ASTS,ORCL,OKLO,ARM,AMD",0.0009762711394252444,-0.02313213126285645,-0.011077930061715603
accumulation_breakout_3w,2026-03-16,5,"IREN,CVX,MU,NBIS,MSTR","ORCL,QQQ,CRWD,IGV,TSLA",-0.05763837816875224,0.01982131965747045,-0.018908529255640894
accumulation_breakout_3w,2026-03-17,5,"XOM,WDC,MU,CVX,AMZN","SNOW,AMD,DIA,IGV,ORCL",-0.02700552306635835,0.03093099986150285,0.0019627383975722498
accumulation_breakout_3w,2026-03-18,5,"WDC,PFE,TSEM,SNDK,NET","SNOW,ORCL,IGV,QQQ,XLF",0.03310985068613095,0.033803214208384814,0.03345653244725788
accumulation_breakout_3w,2026-03-19,5,"TSEM,PL,SNDK,MU,WDC","SNOW,IGV,CDNS,OKLO,KO",-0.06052555228698671,0.04358317808571133,-0.00847118710063769
accumulation_breakout_3w,2026-03-20,5,"WFC,TSEM,AMAT,KLAC,MS","SNOW,NVDA,OKLO,MARA,TSLA",-0.013281248706300586,0.05170905952485796,0.019213905409278684
accumulation_breakout_3w,2026-03-23,5,"HUT,PLTR,PL,FN,XOM","COST,MCD,SBUX,INTC,NVDA",-0.10978299306259479,0.033464599378112456,-0.038159196842241165
accumulation_breakout_3w,2026-03-24,5,"FN,XOM,WFC,HUT,NOV","SBUX,COST,SNPS,SNOW,HIMS",-0.05223531351086088,0.02824013439820474,-0.01199758955632807
accumulation_breakout_3w,2026-03-25,5,"AMD,FN,MRVL,HUT,WFC","HIMS,PANW,CRWD,COIN,QCOM",-0.04646171403819801,0.009677618555573319,-0.018392047741312346
accumulation_breakout_3w,2026-03-26,5,"OXY,MRVL,FLY,AMD,HUT","SNPS,CRCL,COIN,IGV,ORCL",0.06435236933175588,0.015022985601367589,0.03968767746656173
accumulation_breakout_3w,2026-03-27,5,"XOM,TGT,CVX,OXY,KO","NBIS,COIN,IGV,SOFI,CRCL",-0.019835601167677196,-0.05990996464364815,-0.03987278290566267
accumulation_breakout_3w,2026-03-30,5,"XOM,OXY,COST,KO,PFE","NBIS,KLAC,AMZN,QQQ,CRCL",-0.021213588958181838,-0.11153295580493575,-0.0663732723815588
accumulation_breakout_3w,2026-03-31,5,"OXY,COST,FLY,AMD,TSM","CRCL,APP,SNPS,AMZN,PL",0.10294282673184174,-0.07545336189906571,0.013744732416388017
accumulation_breakout_3w,2026-04-01,5,"PFE,MRVL,INTC,FLY,PANW","CRCL,BLK,HUT,OKLO,COIN",0.13282010015940088,-0.05870608993191158,0.03705700511374465
accumulation_breakout_3w,2026-04-02,5,"NOK,INTC,MRVL,MU,BKSY","OKLO,BLK,APP,SNPS,AMZN",0.15336834876114852,-0.04358297363554209,0.054892687562803216
accumulation_breakout_3w,2026-04-06,5,"COST,MRVL,TXN,HYG,GLW","OKLO,CVX,OXY,BE,BLK",0.09027826052333536,-0.07368579488494491,0.008296232819195226
accumulation_breakout_3w,2026-04-07,5,"HYG,AVGO,CDNS,GOOGL,TXN","OXY,BE,COHR,XLE,FN",0.07634137534064984,-0.17447300830012227,-0.049065816479736214
accumulation_breakout_3w,2026-04-08,5,"TER,SOXX,TXN,GLW,AVGO","CRCL,BE,NKE,RKLB,ASTS",0.057915355653600155,-0.11883660488676254,-0.03046062461658119
accumulation_breakout_3w,2026-04-09,5,"INTC,KLAC,TER,TXN,SOXX","RKLB,OKLO,ASTS,CRCL,OXY",0.04577322114240636,-0.16287395411650712,-0.05855036648705038
accumulation_breakout_3w,2026-04-10,5,"ALAB,NBIS,INTC,NVDA,ANET","CRCL,RKLB,TSEM,BKSY,OXY",0.10670519095382444,-0.11795307044694428,-0.0056239397465599195
accumulation_breakout_3w,2026-04-13,5,"ALAB,ANET,AMZN,INTC,JPM","PL,BKSY,RKLB,FLY,GLD",0.04100284274739217,-0.1106654500268776,-0.03483130363974271
accumulation_breakout_3w,2026-04-14,5,"ALAB,NVDA,GS,MU,AMZN","BKSY,NET,OXY,PFE,PL",0.0259253757418209,-0.10463298152530517,-0.03935380289174214
accumulation_breakout_3w,2026-04-15,5,"SMH,KLAC,NVDA,ASML,SOXX","BKSY,PL,UNH,OXY,CRCL",0.031230003441432674,-0.10254624992366328,-0.0356581232411153
accumulation_breakout_3w,2026-04-16,5,"AMD,MSFT,ANET,TXN,SOXX","OXY,PFE,SNOW,LLY,PANW",0.10192060266594556,-0.013802270586367626,0.04405916603978897
accumulation_breakout_3w,2026-04-17,5,"TXN,ANET,TGT,SOXX,AMD","SNOW,PANW,GLD,CDNS,LITE",0.13079371126243725,-0.013242511587242767,0.05877559983759724
accumulation_breakout_3w,2026-04-20,5,"TXN,TGT,ANET,NVDA,ARM","SLV,BKSY,PFE,MS,FLY",0.09764820603484,0.0776416095225343,0.08764490777868714
accumulation_breakout_3w,2026-04-21,5,"TGT,TXN,ANET,ALAB,CRDO","BLK,FLY,MS,SNOW,SLV",-0.016951970415279204,0.05262717776935348,0.01783760367703714
accumulation_breakout_3w,2026-04-22,5,"ANET,SOXX,AVGO,ARM,AMD","SLV,GLD,TLT,XLF,BE",0.017503461796020824,-0.023253386911141892,-0.002874962557560534
accumulation_breakout_3w,2026-04-23,5,"SOXX,ANET,ARM,MRVL,WMT","SLV,NBIS,FLY,MS,GLD",0.014389875205570824,0.05084506697589077,0.0326174710907308
accumulation_breakout_3w,2026-04-24,5,"SOXX,ARM,KLAC,SMH,NVDA","FLY,PL,SLV,BKSY,NKE",-0.04799927039372698,-0.008084362111466948,-0.02804181625259696
accumulation_breakout_3w,2026-04-27,5,"NVDA,PANW,SNPS,SMH,KLAC","FLY,HUT,PL,MSTR,COIN",-0.034782929157550255,-0.04076115267731732,-0.03777204091743379
accumulation_breakout_3w,2026-04-28,5,"NVDA,SMH,MSFT,GOOGL,NOV","FLY,HUT,BAC,MSTR,JPM",0.009274982074100158,-0.033522926849878606,-0.012123972387889224
accumulation_breakout_3w,2026-04-29,5,"MSFT,NOV,SPY,UNH,QQQ","HIMS,NKE,FN,MSTR,PFE",0.0041910625019746075,-0.051207770460026225,-0.023508353979025808
accumulation_breakout_3w,2026-04-30,5,"SPY,QQQ,SMH,GOOGL,OXY","HIMS,CRWV,SNDK,NBIS,MSTR",0.00985147627863483,-0.14884379628287875,-0.06949616000212196
accumulation_breakout_3w,2026-05-01,5,"QQQ,GOOGL,IGV,INTC,SMH","NKE,HUT,IREN,HOOD,TER",0.1023150154344766,-0.14016273795599649,-0.01892386126075994
accumulation_breakout_3w,2026-05-04,5,"GOOGL,CDNS,CRCL,SNDK,QQQ","IBM,GLW,TER,ISRG,DIA",0.09014760110299665,-0.06024874622253888,0.014949427440228882
accumulation_breakout_3w,2026-05-05,5,"SNDK,SMH,NET,QQQ,SOXX","BLK,JNJ,SOFI,ASTS,HOOD",-0.004608722110350616,-0.03735307987444827,-0.02098090099239944
accumulation_breakout_3w,2026-05-06,5,"SMH,SOXX,HUT,QQQ,CDNS","SOFI,BLK,PLTR,WFC,ASTS",0.020818868273457157,0.019362034861290022,0.020090451567373588
accumulation_breakout_3w,2026-05-07,5,"CRWD,NET,QQQ,APP,HUT","FLY,GLD,ASTS,AMZN,BLK",0.0028217350730233236,-0.11778899828856612,-0.057483631607771396
accumulation_breakout_3w,2026-05-08,5,"PANW,CRWD,QQQ,MU,ASML","JNJ,GLD,XLF,TGT,SOFI",0.040842102607257666,0.010976099113182114,0.02590910086021989
accumulation_breakout_3w,2026-05-11,5,"PANW,ASML,SMH,CRWD,TSLA","XLF,BAC,AMZN,JNJ,HYG",0.021833931372651216,-0.005336358300097532,0.008248786536276842
accumulation_breakout_3w,2026-05-12,5,"UNH,SOXX,SMH,PANW,CRWD","NET,IBM,BE,ARM,AMZN",0.03141381279622644,-0.020174445041346644,0.005619683877439897
accumulation_breakout_3w,2026-05-13,5,"PANW,UNH,ASML,CRWD,TSEM","HIMS,NET,ISRG,MCD,WFC",0.030162128884349083,-0.02633853052097195,0.0019117991816885675
accumulation_breakout_3w,2026-05-14,5,"PANW,CRWD,TSEM,SPY,QQQ","HIMS,QCOM,PFE,MCD,IBM",0.031776271736100405,-0.05136862564543172,-0.00979617695466566
accumulation_breakout_3w,2026-05-15,5,"PANW,CRWD,XOM,IGV,ALAB","QCOM,AAOI,IREN,ISRG,WFC",0.10281503902748568,-0.05795741498699105,0.022428812020247314
accumulation_breakout_3w,2026-05-18,5,"CRWD,PANW,COST,XOM,CVX","KLAC,QCOM,ISRG,JNK,TSLA",-0.014136703581025211,-0.08751512538898847,-0.05082591448500684
accumulation_breakout_3w,2026-05-19,5,"COST,TGT,CVX,XOM,WMT","CRCL,GLW,OKLO,CDNS,QCOM",-0.07127097136450522,-0.10464249706202858,-0.0879567342132669
accumulation_breakout_3w,2026-05-20,5,"TGT,SNPS,ARM,CRWD,COST","AAOI,NBIS,CRCL,GLW,LITE",0.05593668294509009,-0.035293426875418185,0.010321628034835953
accumulation_breakout_3w,2026-05-21,5,"TGT,ARM,LRCX,HD,SNPS","CRCL,NOV,AAOI,UNH,NBIS",0.039818224377842194,0.023701254035603924,0.03175973920672306
accumulation_breakout_3w,2026-05-22,5,"SNPS,ARM,AAPL,QCOM,ASTS","NBIS,CRCL,GOOGL,COIN,KO",0.04468656479888615,-0.018918948605609498,0.012883808096638326
accumulation_breakout_3w,2026-05-26,5,"LRCX,IWM,SNPS,NKE,TLT","MSTR,NBIS,COIN,CRCL,NVDA",-0.005836484668810682,-0.015006650823156043,-0.010421567745983362
accumulation_breakout_3w,2026-05-27,5,"NKE,IWM,ASTS,IREN,TLT","CRCL,MSTR,COIN,AVGO,BE",-0.046641607436010445,0.032845453210142296,-0.006898077112934074
accumulation_breakout_3w,2026-05-28,5,"GLD,IWM,MS,NKE,HYG","BE,CRCL,AAOI,CVX,COIN",-0.003359725943114866,0.005760622823371397,0.0012004484401282654
accumulation_breakout_3w,2026-05-29,5,"HOOD,MS,IGV,ASTS,PANW","TXN,XLE,AAOI,SBUX,OXY",-0.07013732711413105,-0.01760010298813164,-0.043868715051131345
accumulation_breakout_3w,2026-06-01,5,"IGV,GS,ORCL,NET,HOOD","BE,WDC,TGT,COST,KO",-0.08011892843854158,0.013178517662395129,-0.03347020538807323
accumulation_breakout_3w,2026-06-02,5,"PANW,MS,GS,ORCL,IGV","TGT,QCOM,BLK,COST,XLE",-0.07003432669998784,0.02085906768115431,-0.024587629509416765
accumulation_breakout_3w,2026-06-03,5,"PANW,GS,AVGO,QQQ,WFC","AMZN,FLY,BLK,KO,CRCL",-0.07131104738034859,0.056727696940459295,-0.007291675219944647
accumulation_breakout_3w,2026-06-04,5,"WFC,CRWD,SOXX,KORU,DIA","TGT,FLY,CRCL,MCD,RKLB",-0.0637864582132887,0.03749330422780552,-0.013146576992741587
accumulation_breakout_3w,2026-06-05,5,"JPM,XLF,WFC,BAC,HOOD","MSFT,SBUX,NVDA,CRCL,RKLB",0.04671016051852672,0.03275533313066541,0.039732746824596064
accumulation_breakout_3w,2026-06-08,5,"WFC,SNPS,SMH,CDNS,TER","MSFT,PL,CRCL,PLTR,LLY",0.04462233616902067,0.025334973907598136,0.0349786550383094
accumulation_breakout_3w,2026-06-09,5,"WFC,SMH,JPM,NOV,XLF","FLY,BKSY,APP,SNOW,ARM",0.017571429563546737,0.03257718040627446,0.0250743049849106
accumulation_breakout_3w,2026-06-10,5,"KO,JNJ,WMT,NOV,QQQ","FLY,IBM,ASTS,SLV,APP",-0.028578894260318434,0.02050459228274082,-0.0040371509887888075
accumulation_breakout_3w,2026-06-11,5,"ORCL,KO,NBIS,QQQ,SOFI","FN,GLD,IBM,CRM,APP",0.09357372173522704,0.03588940857303977,0.0647315651541334
accumulation_breakout_3w,2026-06-12,5,"QQQ,ORCL,TSLA,UNH,PANW","LLY,IBM,ISRG,FN,AAPL",-0.0019660133104836275,0.01808200279580081,0.008057994742658591
accumulation_breakout_3w,2026-06-15,5,"QQQ,UNH,PANW,ORCL,PLTR","FLY,NKE,GOOGL,RIOT,HD",-0.05981746802362444,0.055609112672072206,-0.002104177675776118
accumulation_breakout_3w,2026-06-16,5,"XOM,APP,QQQ,PLTR,OXY","FLY,ASTS,MARA,CRCL,IREN",-0.07102599626926143,0.13096661687994632,0.029970310305342446
accumulation_breakout_3w,2026-06-17,5,"TLT,JNJ,NBIS,CVX,PANW","MARA,FLY,IREN,RIOT,CRCL",-0.004047962753640122,0.10508428446408447,0.05051816085522217
accumulation_breakout_3w,2026-06-18,5,"XOM,PANW,KO,TXN,CRWD","COIN,MARA,AAOI,RIOT,ASTS",-0.0007193483569964299,0.06471249244629074,0.031996572044647155
accumulation_breakout_3w,2026-06-22,5,"TSEM,TXN,GLW,TER,CVX","SLV,IREN,COIN,GS,ASTS",-0.02793670050847783,0.05416471820217235,0.013114008846847259
accumulation_breakout_3w,2026-06-23,5,"TER,JNJ,IBM,XLE,GLW","SLV,IREN,ASTS,COIN,MCD",0.11334944606500075,0.013236180855888114,0.06329281346044444
accumulation_breakout_3w,2026-06-24,5,"XLE,TGT,GLW,JNJ,CVX","ASTS,IREN,IGV,COIN,ARM",0.00014275702850052863,-0.04221420029204783,-0.02103572163177365
accumulation_breakout_3w,2025-07-01,10,"UNH,DIA,TXN,WDC,BLK","CRWV,ASTS,OKLO,SNDK,ORCL",-0.0021566778894199336,-0.07000824461355845,-0.036082461251489194
accumulation_breakout_3w,2025-07-02,10,"TLT,MS,WDC,BLK,DIA","CRWV,OKLO,ASTS,APP,PLTR",0.002118081329949684,-0.13695174536854585,-0.06741683201929809
accumulation_breakout_3w,2025-07-03,10,"DIA,MS,NOK,SPY,XLF","ASTS,CRWV,OKLO,AMD,RKLB",-0.025431916122357734,-0.17593829259704247,-0.1006851043597001
accumulation_breakout_3w,2025-07-07,10,"BLK,CVX,SPY,MS,COST","ALAB,ASTS,AMD,CRWV,ISRG",-0.004674542969780293,-0.10249340010539439,-0.05358397153758734
accumulation_breakout_3w,2025-07-08,10,"CVX,AMAT,SLV,XLE,GLD","ASTS,NBIS,MRVL,SNDK,AMD",0.0033534551708152447,-0.07156872251972948,-0.03410763367445712
accumulation_breakout_3w,2025-07-09,10,"TLT,CVX,GLD,ANET,PLTR","NBIS,MRVL,ASTS,CRWV,QCOM",0.031233279051519514,-0.0707689680834829,-0.019767844515981695
accumulation_breakout_3w,2025-07-10,10,"SLV,SNPS,ANET,COIN,MARA","NBIS,ASTS,TSEM,MRVL,SNDK",0.025920244841329286,-0.08892522603759372,-0.03150249059813222
accumulation_breakout_3w,2025-07-11,10,"SLV,ANET,JNJ,BLK,GLD","SNDK,NKE,NBIS,CRWV,IREN",0.02574061776344725,-0.02839535064791574,-0.0013273664422342457
accumulation_breakout_3w,2025-07-14,10,"BLK,MSTR,JNJ,SLV,OKLO","CRWV,PL,ORCL,NKE,TSEM",0.03419966207569862,-0.021784584749364354,0.006207538663167133
accumulation_breakout_3w,2025-07-15,10,"ASML,LITE,FN,RKLB,AMD","IREN,CRM,CRWV,HUT,RIOT",0.03495713895192372,0.04306748159518821,0.039012310273555964
accumulation_breakout_3w,2025-07-16,10,"KLAC,ASML,GS,OKLO,MS","CRWV,MARA,SNDK,IREN,RIOT",0.03797196785329593,0.07445724943874943,0.05621460864602268
accumulation_breakout_3w,2025-07-17,10,"KLAC,LITE,ASTS,KO,MSFT","CRWV,SNDK,BE,SNOW,CRWD",-0.011921382673160074,-0.09177498663656145,-0.05184818465486076
accumulation_breakout_3w,2025-07-18,10,"NET,BKSY,OKLO,RKLB,KLAC","CRWV,MARA,BE,HUT,SNDK",-0.06593152942920637,-0.0009781583583124754,-0.03345484389375942
accumulation_breakout_3w,2025-07-21,10,"LITE,ALAB,NET,AMZN,KLAC","CRWV,MSTR,MARA,OXY,INTC",0.0314081227150397,0.11025494434665728,0.07083153353084849
accumulation_breakout_3w,2025-07-22,10,"GLD,GOOGL,SNPS,ALAB,ASTS","CRWV,MSTR,CRCL,OXY,INTC",0.020738193079740765,0.12473647572822037,0.07273733440398057
accumulation_breakout_3w,2025-07-23,10,"DIA,QCOM,GLW,SNPS,JNJ","CRWV,AAOI,COST,CRCL,MSTR",0.01358792821919903,0.09704505467949968,0.05531649144934936
accumulation_breakout_3w,2025-07-24,10,"BE,QCOM,QQQ,GLW,CVX","CRWV,AAOI,CRCL,MSTR,AMAT",0.03685086560203441,0.07846290902885482,0.05765688731544462
accumulation_breakout_3w,2025-07-25,10,"BE,WDC,HIMS,QCOM,LLY","NBIS,CRWV,TSEM,CRCL,MSTR",-0.0473258870707046,-0.05664130345966165,-0.051983595265183126
accumulation_breakout_3w,2025-07-28,10,"SOXX,QCOM,AMD,BE,ANET","BKSY,CRCL,CRWV,PL,HUT",0.030151026624336573,-0.011908552138672323,0.009121237242832125
accumulation_breakout_3w,2025-07-29,10,"OXY,CDNS,TLT,SOXX,XOM","PL,CRCL,BKSY,AAOI,CRWV",-0.022252879066831,-0.04030547016351456,-0.03127917461517278
accumulation_breakout_3w,2025-07-30,10,"HIMS,BE,SMH,WDC,CDNS","BKSY,MSTR,CRWV,INTC,AAOI",-0.013581316527376996,-0.044657776043235266,-0.02911954628530613
accumulation_breakout_3w,2025-07-31,10,"WDC,LRCX,TLT,ANET,XOM","AAOI,MARA,PL,COIN,TGT",0.03433847511389236,0.022658958742351153,0.028498716928121757
accumulation_breakout_3w,2025-08-01,10,"LRCX,AMAT,TLT,KLAC,WDC","CRCL,CRWV,MARA,AAOI,WFC",-0.02351718694687488,0.02222203360567827,-0.0006475766705983047
accumulation_breakout_3w,2025-08-04,10,"JNJ,APP,TSEM,LRCX,WMT","COIN,CRCL,MARA,WFC,AAOI",0.024372517929022907,-0.009182756815547543,0.007594880556737682
accumulation_breakout_3w,2025-08-05,10,"PFE,TLT,JNJ,HYG,GS","CRCL,MSTR,RIOT,COIN,QCOM",0.009626305563292492,0.0143544395922939,0.011990372577793196
accumulation_breakout_3w,2025-08-06,10,"TLT,HYG,COST,PLTR,JNK","NOV,ARM,HIMS,QCOM,CRCL",-0.02288161388647316,0.05015039192147408,0.01363438901750046
accumulation_breakout_3w,2025-08-07,10,"FN,COST,PLTR,COHR,HYG","HIMS,CRCL,NOV,ISRG,MSFT",-0.11266398903420846,0.05318333791373275,-0.029740325560237854
accumulation_breakout_3w,2025-08-08,10,"FN,GLD,COHR,LITE,JNJ","HIMS,NOV,ISRG,RIOT,ASTS",-0.06252955380453931,-0.03489131816301194,-0.04871043598377563
accumulation_breakout_3w,2025-08-11,10,"CRWV,FN,GLD,TSLA,JNJ","ASTS,HIMS,ISRG,BE,OXY",-0.06935571608520111,-0.06285681645571081,-0.06610626627045596
accumulation_breakout_3w,2025-08-12,10,"BLK,HYG,CRWV,SOXX,JNK","TSEM,HIMS,MARA,BKSY,COIN",-0.07751811004660422,-0.05101087978293337,-0.0642644949147688
accumulation_breakout_3w,2025-08-13,10,"HD,HYG,COST,JNK,SOXX","ARM,HIMS,IREN,ASTS,CRCL",-0.0055507240169008435,0.007864150573940899,0.0011567132785200275
accumulation_breakout_3w,2025-08-14,10,"HUT,SOXX,HYG,JNJ,ASML","WMT,IBM,ASTS,OKLO,CRCL",0.02605968883147656,0.0006966929280287637,0.013378190879752661
accumulation_breakout_3w,2025-08-15,10,"JNJ,ASML,UNH,FN,SOXX","OKLO,ASTS,NOK,WMT,COIN",0.003066530224396291,-0.001366759791950245,0.0008498852162230231
accumulation_breakout_3w,2025-08-18,10,"HUT,CDNS,PL,FN,SOFI","CRCL,OKLO,IBM,ASTS,AMD",0.02216406365666803,0.028439609209835924,0.025301836433251977
accumulation_breakout_3w,2025-08-19,10,"CRM,XOM,BAC,HUT,MCD","CRCL,ASTS,SBUX,OKLO,GLD",0.08037830221017797,-0.004141545440922467,0.038118378384627755
accumulation_breakout_3w,2025-08-20,10,"XOM,TXN,BAC,SOXX,CRM","SBUX,AAPL,OKLO,CRCL,ASTS",0.001465950502823965,0.028043014963392808,0.014754482733108386
accumulation_breakout_3w,2025-08-21,10,"BAC,MARA,XOM,CRDO,TXN","SBUX,AAPL,CRCL,AMD,PANW",0.04344676218281422,0.02327980333588662,0.033363282759350424
accumulation_breakout_3w,2025-08-22,10,"MARA,SOFI,BAC,TSEM,SLV","SBUX,LRCX,UNH,AAPL,AMAT",0.04331295237305095,-0.017136842513497008,0.013088054929776972
accumulation_breakout_3w,2025-08-25,10,"TSEM,BAC,WFC,SOFI,XLE","UNH,LLY,CRCL,MU,KLAC",0.02582685768494526,-0.07358455232558855,-0.023878847320321646
accumulation_breakout_3w,2025-08-26,10,"BAC,TSEM,XLE,RIOT,WFC","INTC,CRCL,PFE,MU,PANW",0.06363892977976666,-0.03140067775977269,0.016119126009996987
accumulation_breakout_3w,2025-08-27,10,"XLE,WFC,OXY,BAC,NVDA","CRCL,AAOI,MCD,PFE,UNH",-0.010246706356560109,-0.062303052383394085,-0.0362748793699771
accumulation_breakout_3w,2025-08-28,10,"GLD,SLV,TLT,XLE,XOM","HIMS,CRCL,ASTS,TGT,BLK",0.03009141583133972,0.014197481832789526,0.022144448832064623
accumulation_breakout_3w,2025-08-29,10,"GLD,SLV,TLT,SNDK,XOM","HIMS,AAOI,CRCL,BLK,TGT",0.1755299148911592,-0.08466700647033376,0.045431454210412725
accumulation_breakout_3w,2025-09-02,10,"GLD,SLV,MS,DIA,XLE","HIMS,CRCL,INTC,COIN,NBIS",0.026402153578312593,-0.16645162129074054,-0.07002473385621397
accumulation_breakout_3w,2025-09-03,10,"GLD,GOOGL,KO,SLV,SPY","NBIS,OKLO,NKE,CRCL,ASTS",0.023297852180141465,-0.14737512317470555,-0.062038635497282044
