entry_index,entry_date,entry_price,pivot_index,confirm_lag_bars,resistance,support,stretch,down,outcome,ticker,k_atr,null_hit
38,2025-08-27,312.71,32,5,313.12,305.27,317.97130000000004,300.41869999999994,hit,GLD,2.0,0.655
91,2025-11-11,379.87,86,4,403.15,362.32,428.38293999999996,337.08706,hit,GLD,2.0,0.675
129,2026-01-07,409.23,125,3,416.74,396.31,429.36574,383.68426,hit,GLD,2.0,0.7925
152,2026-02-10,462.4,146,5,495.9,427.13,538.39986,384.63014,stop,GLD,2.0,0.6975
187,2026-04-01,437.82,183,3,490.0,400.64,545.22448,345.41551999999996,stop,GLD,2.0,0.2925
214,2026-05-11,434.65,209,4,445.93,414.71,465.22396000000003,395.41603999999995,stop,GLD,2.0,0.7125
239,2026-06-16,397.63,235,3,434.65,374.58,471.77326,337.45673999999997,stop,GLD,2.0,0.2575
252,2026-07-07,377.49,244,7,397.63,365.92,417.22677999999996,346.32322000000005,stop,GLD,2.0,0.32
274,2026-08-06,389.67,259,14,382.13,364.96,392.74106,354.34893999999997,hit,GLD,2.0,0.875
7,2025-07-15,52.52,5,1,53.04,51.6,53.929919999999996,50.710080000000005,hit,GLW,2.0,0.1525
104,2025-12-01,82.9,98,5,90.29,78.03,97.86668,70.45331999999999,hit,GLW,2.0,0.7925
136,2026-01-16,94.2,131,4,95.97,85.23,102.60732,78.59268,hit,GLW,2.0,0.885
182,2026-03-25,146.35,169,12,160.43,123.29,183.38252,100.33748,hit,GLW,2.0,0.7525
212,2026-05-07,182.4,206,5,175.89,151.9,190.71581999999998,137.07418,hit,GLW,2.0,0.96
243,2026-06-23,194.07,235,7,208.28,168.17,233.06798,143.38201999999998,hit,GLW,2.0,0.7775
273,2026-08-05,156.7,268,4,255.69,124.05,337.04352,42.69648000000001,neither,GLW,2.0,0.0625
73,2025-10-16,251.46,69,3,254.72,236.57,265.9367,225.3533,hit,GOOGL,2.0,0.9425
121,2025-12-24,314.09,116,4,323.44,296.72,339.95295999999996,280.20704000000006,hit,GOOGL,2.0,0.9075
188,2026-04-02,295.77,185,2,343.69,273.5,387.06741999999997,230.12258,hit,GOOGL,2.0,0.2125
250,2026-07-02,359.91,246,3,402.62,337.39,442.93214,297.07786,stop,GOOGL,2.0,0.475
271,2026-08-03,373.51,264,6,370.92,317.69,403.81614,284.79386,neither,GOOGL,2.0,0.8375
38,2025-08-27,749.67,34,3,747.2,715.95,766.5125,696.6375,hit,GS,2.0,0.8275
80,2025-10-27,789.99,77,2,806.32,744.6,844.4629600000001,706.45704,hit,GS,2.0,0.6
104,2025-12-01,810.86,98,5,838.97,773.7,879.30686,733.36314,hit,GS,2.0,0.6075
153,2026-02-11,944.59,149,3,975.86,890.41,1028.6681,837.6018999999999,stop,GS,2.0,0.6775
183,2026-03-26,822.64,174,8,948.99,782.21,1052.06004,679.1399600000001,hit,GS,2.0,0.07
239,2026-06-16,1090.67,235,3,1092.61,1001.29,1149.04576,944.85424,hit,GS,2.0,0.815
258,2026-07-15,1152.07,248,9,1106.37,1011.37,1165.08,952.6600000000001,stop,GS,2.0,0.9525
274,2026-08-06,1032.58,268,5,1152.07,980.75,1257.9457599999998,874.8742400000001,neither,GS,2.0,0.2575
13,2025-07-23,376.35,8,4,373.3,357.4,383.12620000000004,347.57379999999995,hit,HD,2.0,0.4875
75,2025-10-20,388.89,69,5,423.42,375.75,452.88006,346.28994,stop,HD,2.0,0.145
102,2025-11-26,355.47,98,3,391.9,332.38,428.68336,295.59664,neither,HD,2.0,0.0425
132,2026-01-12,374.94,127,4,359.65,344.09,369.26608,334.47391999999996,hit,HD,2.0,0.98
193,2026-04-10,337.34,190,2,391.05,318.77,435.71904,274.10096,stop,HD,2.0,0.0075
226,2026-05-28,321.21,218,7,350.99,297.51,384.04064,264.45936,neither,HD,2.0,0.0525
268,2026-07-29,338.27,264,3,357.9,324.71,378.41141999999996,304.19858,neither,HD,2.0,0.1775
44,2025-09-05,48.41,41,2,66.18,41.53,81.4137,26.296299999999995,stop,HIMS,2.0,0.0725
104,2025-12-01,37.51,98,5,62.76,33.62,80.76852,15.611479999999997,stop,HIMS,2.0,0.01
171,2026-03-10,23.47,164,6,40.02,14.52,55.779,-1.2390000000000025,neither,HIMS,2.0,0.0075
197,2026-04-16,26.99,185,11,25.88,18.78,30.267799999999998,14.392200000000003,hit,HIMS,2.0,0.4925
229,2026-06-02,27.51,219,9,31.01,22.29,36.39896,16.90104,hit,HIMS,2.0,0.235
273,2026-08-05,31.65,268,4,38.28,25.0,46.48704,16.79296,neither,HIMS,2.0,0.225
46,2025-09-09,118.5,42,3,115.02,100.82,123.7956,92.0444,hit,HOOD,2.0,0.9
81,2025-10-28,146.25,77,3,152.46,127.22,168.05832,111.62168,stop,HOOD,2.0,0.795
103,2025-11-28,128.49,98,4,147.08,106.21,172.33766000000003,80.95233999999998,stop,HOOD,2.0,0.3875
152,2026-02-10,85.6,149,2,137.08,72.68,176.87920000000003,32.8808,stop,HOOD,2.0,0.0025
196,2026-04-15,87.32,185,10,86.56,65.16,99.7852,51.934799999999996,hit,HOOD,2.0,0.505
215,2026-05-12,78.27,206,8,91.275,71.2,103.68135000000001,58.79365,hit,HOOD,2.0,0.19
239,2026-06-16,96.71,232,6,94.3,82.47,101.61094,75.15906,hit,HOOD,2.0,0.66
250,2026-07-02,112.73,245,4,108.15,93.47,117.22224000000001,84.39775999999999,hit,HOOD,2.0,0.79
81,2025-10-28,50.23,77,3,53.91,38.84,63.223259999999996,29.526740000000007,stop,HUT,2.0,0.88
104,2025-12-01,43.57,98,5,55.0,33.76,68.12632,20.63368,neither,HUT,2.0,0.56
120,2025-12-23,52.47,114,5,46.75,35.44,53.739580000000004,28.450419999999998,hit,HUT,2.0,0.9525
152,2026-02-10,54.9,149,2,64.6,44.48,77.03415999999999,32.04584,stop,HUT,2.0,0.59
191,2026-04-08,61.43,185,5,59.19,42.72,69.36846,32.54154,hit,HUT,2.0,0.835
265,2026-07-24,109.99,260,4,133.02,91.45,158.71026,65.75974,stop,HUT,2.0,0.485
272,2026-08-04,101.16,268,3,117.67,88.18,135.89482,69.95518000000001,stop,HUT,2.0,0.47
28,2025-08-13,80.61,20,7,80.54,79.98,80.88608,79.63392,hit,HYG,2.0,0.7425
36,2025-08-25,80.69,34,1,80.61,80.2,80.86337999999999,79.94662000000001,hit,HYG,2.0,0.7775
45,2025-09-08,80.87,41,3,81.01,80.39,81.39316000000001,80.00684,stop,HYG,2.0,0.5375
71,2025-10-14,80.54,69,1,81.32,79.95,82.16666,79.10334,neither,HYG,2.0,0.16
92,2025-11-12,80.53,85,6,81.28,80.14,81.98452,79.43548,stop,HYG,2.0,0.1975
102,2025-11-26,80.95,95,6,80.69,80.09,81.0608,79.7192,hit,HYG,2.0,0.795
128,2026-01-06,80.9,118,9,80.99,80.36,81.37934,79.97066,stop,HYG,2.0,0.53
158,2026-02-19,80.94,149,8,81.18,80.53,81.58170000000001,80.1283,stop,HYG,2.0,0.43
190,2026-04-07,79.72,184,5,81.0,78.72,82.40904,77.31096,neither,HYG,2.0,0.02
225,2026-05-27,80.13,220,4,80.65,79.35,81.45340000000002,78.54659999999998,stop,HYG,2.0,0.245
239,2026-06-16,80.03,232,6,80.31,79.43,80.85384,78.88616,stop,HYG,2.0,0.3825
80,2025-10-27,313.09,73,6,293.87,275.97,304.93219999999997,264.90780000000007,hit,IBM,2.0,0.9875
104,2025-12-01,305.67,97,6,314.98,288.53,331.32610000000005,272.18389999999994,stop,IBM,2.0,0.5175
133,2026-01-13,303.16,126,6,312.67,291.5,325.75306,278.41694,stop,IBM,2.0,0.41
145,2026-01-30,306.7,137,7,312.18,291.35,325.05294,278.47706000000005,stop,IBM,2.0,0.515
168,2026-03-05,256.55,160,7,314.73,223.35,371.20284000000004,166.87715999999998,stop,IBM,2.0,0.0
198,2026-04-17,253.47,193,4,258.85,230.76,276.20962000000003,213.40037999999998,stop,IBM,2.0,0.41
223,2026-05-22,253.84,216,6,255.68,214.64,281.04272000000003,189.27727999999996,hit,IBM,2.0,0.4025
248,2026-06-30,281.21,241,6,329.23,249.1,378.75034000000005,199.57966,stop,IBM,2.0,0.1175
273,2026-08-05,235.92,263,9,306.13,205.77,368.15247999999997,143.74752,neither,IBM,2.0,0.025
46,2025-09-09,110.52,34,11,113.01,105.96,117.36690000000002,101.60309999999998,hit,IGV,2.0,0.2175
81,2025-10-28,116.72,69,11,117.79,112.09,121.3126,108.5674,stop,IGV,2.0,0.5825
107,2025-12-04,107.95,98,8,117.08,100.8,127.14104,90.73895999999999,stop,IGV,2.0,0.015
120,2025-12-23,108.07,116,3,110.08,104.7,113.40484,101.37516000000001,stop,IGV,2.0,0.3725
153,2026-02-11,83.23,149,3,108.95,79.67,127.04504,61.574960000000004,stop,IGV,2.0,0.0
164,2026-02-27,81.57,160,3,85.41,76.94,90.64446,71.70554,stop,IGV,2.0,0.085
197,2026-04-16,84.36,193,3,87.97,74.67,96.18939999999999,66.45060000000001,hit,IGV,2.0,0.095
249,2026-07-01,93.34,245,3,107.7,84.76,121.87692,70.58308000000001,neither,IGV,2.0,0.0425
270,2026-07-31,94.58,264,5,94.79,87.1,99.54242,82.34758,hit,IGV,2.0,0.5075
28,2025-08-13,22.22,20,7,23.82,19.31,26.60718,16.522819999999996,hit,INTC,2.0,0.085
104,2025-12-01,40.01,98,5,41.53,33.62,46.418380000000006,28.731619999999996,hit,INTC,2.0,0.7775
127,2026-01-05,39.37,116,10,43.76,36.05,48.52478,31.285219999999995,hit,INTC,2.0,0.5225
145,2026-01-30,46.47,141,3,54.32,42.49,61.630939999999995,35.17906000000001,stop,INTC,2.0,0.54
188,2026-04-02,50.38,185,2,50.59,41.19,56.39920000000001,35.380799999999994,hit,INTC,2.0,0.8025
238,2026-06-15,127.86,232,5,129.44,99.17,148.14686,80.46314000000001,stop,INTC,2.0,0.87
273,2026-08-05,101.06,268,4,140.94,81.88,177.43908,45.380919999999996,neither,INTC,2.0,0.275
81,2025-10-28,62.42,77,3,69.56,51.83,80.51714000000001,40.872859999999996,stop,IREN,2.0,0.8825
127,2026-01-05,48.24,116,10,76.41,33.78,102.75533999999999,7.4346600000000045,stop,IREN,2.0,0.375
176,2026-03-17,42.96,169,6,62.94,36.7,79.15632,20.483680000000007,stop,IREN,2.0,0.3575
194,2026-04-13,43.07,185,8,44.94,31.62,53.17175999999999,23.388240000000003,hit,IREN,2.0,0.7325
211,2026-05-06,60.98,206,4,52.02,42.86,57.68088,37.19911999999999,hit,IREN,2.0,0.9825
223,2026-05-22,56.83,220,2,61.2,47.74,69.51828,39.42172,hit,IREN,2.0,0.6225
272,2026-08-04,40.85,268,3,67.84,29.31,91.65154000000001,5.498459999999998,neither,IREN,2.0,0.1725
76,2025-10-21,462.74,69,6,470.0,429.59,494.97338,404.61661999999995,hit,ISRG,2.0,0.0725
102,2025-11-26,574.23,95,6,576.2,546.71,594.4248200000001,528.48518,stop,ISRG,2.0,0.4375
119,2025-12-22,579.83,113,5,578.87,542.32,601.4579,519.7321000000001,hit,ISRG,2.0,0.5125
160,2026-02-23,492.1,149,10,592.85,476.32,664.86554,404.30445999999995,stop,ISRG,2.0,0.03
202,2026-04-23,478.82,193,8,506.88,450.62,541.64868,415.85132,stop,ISRG,2.0,0.21
222,2026-05-21,439.8,214,7,483.62,420.06,522.90008,380.77992,stop,ISRG,2.0,0.12
251,2026-07-06,432.83,248,2,449.03,397.68,480.76429999999993,365.94570000000004,stop,ISRG,2.0,0.2025
272,2026-08-04,368.265,264,7,432.83,332.02,495.13058,269.71941999999996,neither,ISRG,2.0,0.0175
14,2025-07-24,223.55,7,6,224.8,218.82,228.49564,215.12436,stop,IWM,2.0,0.49
28,2025-08-13,231.22,20,7,226.68,214.92,233.94768000000002,207.65231999999997,hit,IWM,2.0,0.8525
72,2025-10-15,250.33,69,2,246.81,237.79,252.38436000000002,232.21563999999998,hit,IWM,2.0,0.91
101,2025-11-25,245.13,98,2,250.33,229.11,263.44396,215.99604000000002,hit,IWM,2.0,0.4775
129,2026-01-07,255.48,125,3,257.8,246.16,264.99352000000005,238.96648,hit,IWM,2.0,0.7075
152,2026-02-10,266.16,149,2,269.79,255.83,278.41728,247.20272,stop,IWM,2.0,0.64
190,2026-04-07,252.91,185,4,266.88,239.61,283.73285999999996,222.75714000000002,hit,IWM,2.0,0.2525
224,2026-05-26,290.51,220,3,286.8,273.0,295.32840000000004,264.47159999999997,hit,IWM,2.0,0.8825
273,2026-08-05,299.77,268,4,300.45,288.57,307.79184,281.22816,neither,IWM,2.0,0.6975
60,2025-09-29,181.62,53,6,179.29,174.16,182.46034,170.98966,hit,JNJ,2.0,0.9725
92,2025-11-12,194.39,87,4,193.72,186.0,198.49096,181.22904,hit,JNJ,2.0,0.935
113,2025-12-12,211.58,110,2,207.56,199.96,212.2568,195.2632,hit,JNJ,2.0,0.985
134,2026-01-14,218.55,127,6,214.17,204.31,220.26348,198.21652,hit,JNJ,2.0,0.9725
187,2026-04-01,244.12,181,5,248.56,235.27,256.77322,227.05678,stop,JNJ,2.0,0.8625
217,2026-05-14,230.8,213,3,244.44,221.32,258.72816,207.03184,stop,JNJ,2.0,0.51
233,2026-06-08,232.16,229,3,234.34,222.89,241.4161,215.8139,hit,JNJ,2.0,0.745
244,2026-06-24,241.0,241,2,240.87,228.39,248.58264000000003,220.67735999999996,hit,JNJ,2.0,0.84
265,2026-07-24,263.4,258,6,267.24,247.02,279.73596000000003,234.52404,neither,JNJ,2.0,0.7975
28,2025-08-13,97.17,20,7,97.08,96.35,97.53114000000001,95.89885999999998,hit,JNK,2.0,0.71
36,2025-08-25,97.31,34,1,97.17,96.62,97.5099,96.2801,hit,JNK,2.0,0.82
44,2025-09-05,97.51,41,2,97.68,96.84,98.19912000000001,96.32088,hit,JNK,2.0,0.57
73,2025-10-16,97.04,69,3,98.19,96.34,99.3333,95.1967,stop,JNK,2.0,0.11
92,2025-11-12,97.03,86,5,98.02,96.56,98.92227999999999,95.65772000000001,stop,JNK,2.0,0.1875
102,2025-11-26,97.57,96,5,97.26,96.41,97.7853,95.8847,hit,JNK,2.0,0.8425
125,2025-12-31,97.21,118,6,97.65,96.82,98.16294000000002,96.30705999999998,stop,JNK,2.0,0.335
159,2026-02-20,97.62,149,9,97.92,97.06,98.45148,96.52852,stop,JNK,2.0,0.48
190,2026-04-07,95.92,184,5,97.62,94.66,99.44928000000002,92.83071999999999,neither,JNK,2.0,0.0325
225,2026-05-27,96.52,220,4,97.08,95.54,98.03171999999999,94.58828000000001,stop,JNK,2.0,0.29
239,2026-06-16,96.43,235,3,96.77,95.73,97.41272,95.08728,stop,JNK,2.0,0.3875
38,2025-08-27,299.28,24,13,299.63,286.94,307.47242,279.09758,hit,JPM,2.0,0.7425
49,2025-09-12,306.91,45,3,303.82,292.91,310.56237999999996,286.16762000000006,hit,JPM,2.0,0.87
84,2025-10-31,311.12,77,6,316.06,294.11,329.6251,280.54490000000004,stop,JPM,2.0,0.5925
104,2025-12-01,308.92,100,3,320.41,298.0,334.25938,284.15062,hit,JPM,2.0,0.3775
113,2025-12-12,318.52,110,2,316.1,300.51,325.73462000000006,290.87537999999995,hit,JPM,2.0,0.81
148,2026-02-04,317.27,140,7,334.61,297.72,357.40802,274.92198,stop,JPM,2.0,0.2775
191,2026-04-08,307.97,184,6,322.4,282.84,346.84808,258.39191999999997,neither,JPM,2.0,0.185
232,2026-06-05,312.37,220,11,316.99,295.7,330.14722,282.54278,hit,JPM,2.0,0.5575
45,2025-09-08,90.898,42,2,95.541,84.39,102.432318,77.498682,hit,KLAC,2.0,0.14
73,2025-10-16,109.88,69,3,113.971,98.275,123.67112800000001,88.574872,hit,KLAC,2.0,0.6175
106,2025-12-03,121.175,99,6,123.528,109.712,132.06628800000001,101.173712,hit,KLAC,2.0,0.705
154,2026-02-12,145.085,148,5,168.471,130.722,191.799882,107.39311800000002,hit,KLAC,2.0,0.445
177,2026-03-18,148.236,169,7,154.668,134.455,167.159634,121.96336600000002,hit,KLAC,2.0,0.6375
190,2026-04-07,154.885,185,4,156.619,138.258,167.966098,126.91090200000002,hit,KLAC,2.0,0.7925
218,2026-05-15,180.432,209,8,193.5,171.332,207.199824,157.632176,stop,KLAC,2.0,0.5325
237,2026-06-12,254.54,232,4,213.11,192.92,225.58742000000004,180.44257999999996,hit,KLAC,2.0,0.9975
72,2025-10-15,67.08,59,12,70.75,65.67,73.88944,62.53056,neither,KO,2.0,0.0025
90,2025-11-10,70.52,85,4,71.22,67.97,73.2285,65.9615,hit,KO,2.0,0.4075
131,2026-01-09,70.51,129,1,73.12,67.54,76.56844000000001,64.09156,hit,KO,2.0,0.14
190,2026-04-07,75.91,181,8,81.56,74.67,85.81802,70.41198,stop,KO,2.0,0.1025
206,2026-04-29,78.87,201,4,78.18,74.63,80.37390000000002,72.43609999999998,hit,KO,2.0,0.8
235,2026-06-10,83.59,231,3,81.92,76.82,85.07180000000001,73.66819999999998,hit,KO,2.0,0.815
247,2026-06-29,82.65,241,5,83.59,79.39,86.18560000000001,76.7944,hit,KO,2.0,0.5825
268,2026-07-29,89.08,264,3,84.92,81.17,87.2375,78.8525,hit,KO,2.0,0.995
23,2025-08-06,83.23,20,2,86.61,75.18,93.67374,68.11626000000001,hit,KORU,2.0,0.2425
36,2025-08-25,80.86,34,1,88.27,76.22,95.7169,68.7731,stop,KORU,2.0,0.14
63,2025-10-02,119.39,59,3,112.02,101.03,118.81182,94.23818,hit,KORU,2.0,0.985
73,2025-10-16,136.31,69,3,124.62,107.03,135.49062,96.15938,hit,KORU,2.0,0.985
109,2025-12-08,162.85,98,10,201.82,133.11,244.28277999999997,90.64722000000003,hit,KORU,2.0,0.59
121,2025-12-24,167.93,116,4,171.26,139.91,190.6343,120.5357,hit,KORU,2.0,0.7875
154,2026-02-12,417.68,149,4,378.0,327.78,409.03596000000005,296.7440399999999,hit,KORU,2.0,0.9775
192,2026-04-09,399.48,185,6,630.0,243.16,869.06712,4.09287999999998,stop,KORU,2.0,0.38
242,2026-06-22,54.431,206,35,542.74,26.0805,862.035571,-293.21507099999997,stop,KORU,2.0,0.0
63,2025-10-02,169.75,57,5,171.5,152.75,183.0875,141.1625,stop,LITE,2.0,0.9625
80,2025-10-27,193.8,69,10,171.4,149.61,184.86622,136.14378000000002,hit,LITE,2.0,1.0
88,2025-11-06,239.68,86,1,214.28,188.36,230.29856,172.34144000000003,hit,LITE,2.0,1.0
119,2025-12-22,389.88,115,3,372.09,316.15,406.66092,281.57908,hit,LITE,2.0,0.9825
144,2026-01-29,381.44,136,7,397.42,324.25,442.63906000000003,279.03094,hit,LITE,2.0,0.8825
178,2026-03-19,772.13,169,8,783.25,558.44,922.1825799999999,419.5074200000001,hit,LITE,2.0,0.97
189,2026-04-06,772.28,185,3,801.99,654.79,892.9596,563.8204,hit,LITE,2.0,0.88
230,2026-06-03,938.0,227,2,1053.09,854.96,1175.53434,732.5156600000001,stop,LITE,2.0,0.62
272,2026-08-04,849.47,268,3,1029.15,602.35,1292.9124000000002,338.5876,neither,LITE,2.0,0.69
14,2025-07-24,805.43,9,4,799.34,761.5,822.7251200000001,738.11488,stop,LLY,2.0,0.75
30,2025-08-15,701.23,25,4,812.69,625.65,928.2807200000001,510.05927999999994,hit,LLY,2.0,0.015
62,2025-10-01,825.42,58,3,764.71,714.59,795.68416,683.61584,hit,LLY,2.0,0.9725
84,2025-10-31,862.86,76,7,855.35,799.57,889.82204,765.0979600000001,hit,LLY,2.0,0.75
115,2025-12-16,1054.29,110,4,1109.94,982.22,1188.87096,903.28904,stop,LLY,2.0,0.6025
149,2026-02-05,1020.84,147,1,1108.09,1003.46,1172.7513399999998,938.7986600000002,stop,LLY,2.0,0.29
188,2026-04-02,935.58,184,3,1107.12,878.24,1248.5678399999997,736.7921600000001,stop,LLY,2.0,0.14
208,2026-05-01,963.33,206,1,955.19,851.21,1019.44964,786.95036,hit,LLY,2.0,0.74
268,2026-07-29,1210.02,261,6,1235.56,1146.9,1290.35188,1092.10812,stop,LLY,2.0,0.635
26,2025-08-11,102.0,19,6,101.74,94.84,106.00419999999998,90.57580000000002,hit,LRCX,2.0,0.565
40,2025-08-29,100.15,34,5,107.38,98.41,112.92345999999999,92.86654,stop,LRCX,2.0,0.1725
46,2025-09-09,105.57,41,4,104.09,97.03,108.45308,92.66692,hit,LRCX,2.0,0.775
73,2025-10-16,142.37,69,3,149.15,131.37,160.13804000000002,120.38196,hit,LRCX,2.0,0.7275
103,2025-11-28,156.0,98,4,166.37,139.59,182.92004,123.03996000000001,hit,LRCX,2.0,0.69
154,2026-02-12,231.29,148,5,248.17,209.78,271.89502,186.05498,stop,LRCX,2.0,0.75
177,2026-03-18,224.71,169,7,249.48,199.33,280.4727,168.33730000000003,stop,LRCX,2.0,0.685
191,2026-04-08,246.49,185,5,238.84,199.93,262.88638000000003,175.88362,hit,LRCX,2.0,0.9125
237,2026-06-12,366.81,232,4,343.71,303.28,368.69574,278.29425999999995,hit,LRCX,2.0,0.985
273,2026-08-05,307.42,268,4,433.33,252.35,545.1756399999999,140.50436000000002,neither,LRCX,2.0,0.16
29,2025-08-07,58.96,25,3,58.59,56.73,59.73948000000001,55.58051999999999,hit,MAGS,2.0,0.9875
43,2025-08-27,60.34,39,3,60.64,58.38,62.03668,56.983320000000006,stop,MAGS,2.0,0.8525
81,2025-10-21,65.16,74,6,65.58,62.79,67.30422,61.06578,hit,MAGS,2.0,0.84
108,2025-11-28,66.76,103,4,69.06,62.94,72.84216,59.15783999999999,stop,MAGS,2.0,0.665
146,2026-01-26,65.92,142,3,68.17,62.94,71.40214,59.70786,stop,MAGS,2.0,0.575
193,2026-04-02,58.27,190,2,66.55,55.39,73.44688,48.493120000000005,neither,MAGS,2.0,0.0075
254,2026-07-01,65.84,250,3,70.94,61.07,77.03966,54.97034,neither,MAGS,2.0,0.1525
276,2026-08-03,68.38,273,2,69.02,62.56,73.01227999999999,58.56772000000001,neither,MAGS,2.0,0.5875
52,2025-09-17,17.34,43,8,19.97,15.11,22.97348,12.10652,hit,MARA,2.0,0.115
61,2025-09-30,18.26,58,2,18.5,16.07,20.001739999999998,14.56826,hit,MARA,2.0,0.4625
107,2025-12-04,12.44,99,7,22.84,10.07,30.731859999999998,2.178140000000001,stop,MARA,2.0,0.0
128,2026-01-06,10.31,125,2,12.47,8.98,14.62682,6.823180000000001,stop,MARA,2.0,0.05
163,2026-02-26,8.45,149,13,11.36,6.73,14.221339999999998,3.868660000000001,neither,MARA,2.0,0.0075
192,2026-04-09,9.67,185,6,9.45,7.795,10.47279,6.77221,hit,MARA,2.0,0.5325
239,2026-06-16,14.42,232,6,14.85,12.32,16.413539999999998,10.75646,hit,MARA,2.0,0.4975
18,2025-07-30,303.61,14,3,301.88,294.48,306.4532,289.90680000000003,hit,MCD,2.0,0.8675
72,2025-10-15,305.25,68,3,316.99,293.81,331.31524,279.48476,neither,MCD,2.0,0.19
92,2025-11-12,306.94,85,6,310.11,296.37,318.60132000000004,287.87868,hit,MCD,2.0,0.575
109,2025-12-08,309.79,105,3,312.4,300.72,319.61823999999996,293.50176000000005,hit,MCD,2.0,0.575
134,2026-01-14,308.13,127,6,319.65,299.86,331.88021999999995,287.62978000000004,hit,MCD,2.0,0.3075
237,2026-06-12,284.81,231,5,341.06,272.72,383.29411999999996,230.48588000000004,stop,MCD,2.0,0.0
251,2026-07-06,279.5,245,5,287.93,264.54,302.38502,250.08498000000003,stop,MCD,2.0,0.22
275,2026-08-07,274.48,264,10,282.21,262.8,294.20537999999993,250.80462000000003,neither,MCD,2.0,0.245
20,2025-08-01,750.01,18,1,732.78,695.21,755.99826,671.99174,hit,META,2.0,0.815
52,2025-09-17,775.715,41,10,790.0,735.11,823.92202,701.18798,stop,META,2.0,0.57
80,2025-10-27,750.82,69,10,780.25,705.3,826.5691,658.9808999999999,stop,META,2.0,0.3175
102,2025-11-26,633.61,98,3,751.67,589.15,852.10736,488.71263999999996,neither,META,2.0,0.0075
140,2026-01-23,658.76,137,2,673.42,604.12,716.2474,561.2926,hit,META,2.0,0.3225
187,2026-04-01,579.23,184,2,738.31,525.72,869.6906199999999,394.3393800000001,neither,META,2.0,0.0025
226,2026-05-28,635.29,214,11,688.55,598.86,743.9784199999999,543.43158,stop,META,2.0,0.16
250,2026-07-02,582.9,245,4,635.29,542.87,692.4055599999999,485.75444000000005,stop,META,2.0,0.16
275,2026-08-07,592.1,269,5,681.31,539.03,769.2390399999999,451.10096,neither,META,2.0,0.07
40,2025-08-29,62.865,34,5,81.74,71.21,88.24754,64.70245999999999,stop,MRVL,2.0,0.0
52,2025-09-17,70.98,42,9,77.23,62.31,86.45056000000001,53.08944,hit,MRVL,2.0,0.24
83,2025-10-30,88.57,77,5,92.5,81.05,99.5761,73.9739,stop,MRVL,2.0,0.655
103,2025-11-28,89.4,98,4,93.74,76.68,104.28307999999998,66.13692000000002,stop,MRVL,2.0,0.5875
127,2026-01-05,90.23,116,10,100.2,81.7,111.63300000000001,70.267,stop,MRVL,2.0,0.3925
152,2026-02-10,82.01,148,3,90.23,73.73,100.427,63.533,hit,MRVL,2.0,0.3375
187,2026-04-01,106.71,185,1,98.45,87.81,105.02552,81.23448,hit,MRVL,2.0,0.955
239,2026-06-16,278.67,235,3,316.43,252.59,355.88312,213.13688000000002,stop,MRVL,2.0,0.5875
273,2026-08-05,211.02,268,4,310.58,163.4,401.53724,72.44276000000002,neither,MRVL,2.0,0.1225
28,2025-08-13,147.76,20,7,144.94,139.09,148.5553,135.4747,hit,MS,2.0,0.9325
73,2025-10-16,160.02,69,3,161.16,151.86,166.9074,146.11260000000001,hit,MS,2.0,0.7725
103,2025-11-28,169.66,99,3,169.92,158.17,177.1815,150.90849999999998,hit,MS,2.0,0.86
136,2026-01-16,189.09,134,1,187.75,180.78,192.05746,176.47254,hit,MS,2.0,0.89
182,2026-03-25,165.65,173,8,191.23,154.37,214.00948,131.59052000000003,hit,MS,2.0,0.0275
239,2026-06-16,220.83,235,3,218.27,206.66,225.44498000000002,199.48502,hit,MS,2.0,0.8925
252,2026-07-07,222.04,248,3,227.09,209.04,238.2449,197.8851,stop,MS,2.0,0.655
273,2026-08-05,218.27,268,4,228.55,203.13,244.25956000000002,187.42043999999999,neither,MS,2.0,0.5575
51,2025-09-16,509.04,44,6,535.64,495.0,560.7555199999999,469.88448,stop,MSFT,2.0,0.18
81,2025-10-28,542.07,69,11,528.57,510.96,539.4529800000001,500.07701999999995,hit,MSFT,2.0,0.9725
111,2025-12-10,478.56,99,11,542.07,472.12,585.2991000000001,428.8909,stop,MSFT,2.0,0.0025
141,2026-01-26,470.28,138,2,492.02,444.11,521.62838,414.50162000000006,stop,MSFT,2.0,0.1125
169,2026-03-06,408.96,160,8,481.63,384.47,541.67488,324.42512000000005,stop,MSFT,2.0,0.0
195,2026-04-14,393.11,184,10,410.68,356.77,443.99638000000004,323.45361999999994,hit,MSFT,2.0,0.0475
227,2026-05-29,450.24,216,10,432.92,405.21,450.04478000000006,388.08521999999994,hit,MSFT,2.0,0.8675
250,2026-07-02,390.49,245,4,460.52,352.83,527.07242,286.27758,neither,MSFT,2.0,0.0125
25,2025-08-08,395.13,20,4,455.9,366.63,511.06886,311.46114,stop,MSTR,2.0,0.095
63,2025-10-02,352.33,58,4,402.01,300.7,464.61958,238.09042,stop,MSTR,2.0,0.055
135,2026-01-15,170.91,125,9,359.69,151.95,488.07331999999997,23.56667999999999,stop,MSTR,2.0,0.0
151,2026-02-09,138.44,149,1,179.33,106.99,224.03612000000004,62.28387999999998,neither,MSTR,2.0,0.0
196,2026-04-15,143.54,188,7,150.28,119.83,169.0981,101.0119,hit,MSTR,2.0,0.135
